Title,Year,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID,merge_title,Winner,_merge,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science_Fiction,Genre_TV_Movie,Genre_Thriller,Genre_War,Genre_Western,Nominee
Kingdom of the Planet of the Apes,2024,7.057,3960,160000000,397378150,653346,kingdom of the planet of the apes,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Kingsman: The Golden Circle,2017,6.952,10828,104000000,410902662,343668,kingsman: the golden circle,0,left_only,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Kingsman: The Secret Service,2015,7.622,17391,81000000,414351546,207703,kingsman: the secret service,0,left_only,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Klaus,2019,8.23,4394,0,0,508965,klaus,0,left_only,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Knights of the Zodiac,2023,6.3,1241,60000000,7000000,455476,knights of the zodiac,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
Knives Out,2019,7.8,13230,40000000,312897920,546554,knives out,0,left_only,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
Knock at the Cabin,2023,6.255,2937,20000000,54700000,631842,knock at the cabin,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
Knock Knock,2015,5.392,3373,10000000,6341684,263472,knock knock,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Kong: Skull Island,2017,6.548,10863,185000000,566652812,293167,kong: skull island,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Krampus,2015,6.192,2304,15000000,61800000,287903,krampus,0,left_only,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
Kraven the Hunter,2024,6.466,2094,130000000,62076533,539972,kraven the hunter,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
Kubo and the Two Strings,2016,7.631,3707,60000000,76249438,313297,kubo and the two strings,0,left_only,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
Kung Fu Panda 3,2016,6.919,6360,145000000,521170825,140300,kung fu panda 3,0,left_only,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
Kung Fu Panda 4,2024,7.029,3275,80000000,548040835,1011985,kung fu panda 4,0,left_only,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
La La Land,2016,7.9,17624,30000000,509183536,313369,la la land,0,both,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
Lady Bird,2017,7.254,8822,10000000,79000000,391713,lady bird,0,both,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Land of Bad,2024,7.271,1360,18000000,7021101,969492,land of bad,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
Last Christmas,2019,7.217,2501,30000000,121600000,549053,last christmas,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
Last Night in Soho,2021,7.282,3682,43000000,22957625,576845,last night in soho,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
Late Night with the Devil,2024,7.11,1866,2000000,15469415,938614,late night with the devil,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Leave the World Behind,2023,6.377,2973,0,0,726209,leave the world behind,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
Legend,2015,7.054,4113,25000000,42972994,276907,legend,0,left_only,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
Leo,2023,7.392,1282,0,0,1075794,leo,0,left_only,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
Licorice Pizza,2021,7.0,2495,40000000,33276075,718032,licorice pizza,0,both,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
Life,2017,6.446,7689,58000000,100541806,395992,life,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0
Life in a Year,2020,8.241,1941,0,0,447362,life in a year,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Lift,2024,6.4,1370,0,0,955916,lift,0,left_only,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Lights Out,2016,6.365,4016,4900000,149368835,345911,lights out,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Lightyear,2022,6.896,3657,200000000,226425420,718789,lightyear,0,left_only,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
Lion,2016,8.042,6796,12000000,140312928,334543,lion,0,both,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Little Women,2019,7.86,6593,40000000,216600000,331482,little women,0,both,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1
Logan,2017,7.82,19950,97000000,619021436,263115,logan,0,left_only,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
Logan Lucky,2017,6.73,3700,29000000,48453605,399170,logan lucky,0,left_only,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
London Has Fallen,2016,6.2,4942,60000000,205754447,267860,london has fallen,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
Long Shot,2019,6.719,2788,40000000,0,459992,long shot,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
Longlegs,2024,6.564,2328,10000000,127961936,1226578,longlegs,0,left_only,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Love,2015,6.45,2596,3000000,249083,292431,love,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Love and Monsters,2020,7.278,4277,30000000,1122066,590223,love and monsters,0,left_only,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Love Hard,2021,6.93,1547,0,0,734265,love hard,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
Love Lies Bleeding,2024,6.567,861,10000000,12778225,948549,love lies bleeding,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
"Love, Simon",2018,7.983,6164,17000000,66316289,449176,"love, simon",0,left_only,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Loving Vincent,2017,7.991,2542,5500000,42187665,339877,loving vincent,0,left_only,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0
Luca,2021,7.793,8727,200000000,51074773,508943,luca,0,left_only,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Luck,2022,7.749,1860,0,0,585511,luck,0,left_only,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
M3GAN,2022,7.0,4556,12000000,181796517,536554,m3gan,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
Ma,2019,5.818,2364,5000000,61220856,502416,ma,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Ma Rainey's Black Bottom,2020,6.651,1216,0,0,615667,ma rainey's black bottom,0,left_only,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
Mad Max: Fury Road,2015,7.627,23511,150000000,378858340,76341,mad max: fury road,0,both,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
Madame Web,2024,5.32,2388,80000000,100498764,634492,madame web,0,left_only,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Maestro,2023,6.292,791,80000000,300000,523607,maestro,0,both,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1
Maleficent: Mistress of Evil,2019,7.3,6332,185000000,491730089,420809,maleficent: mistress of evil,0,left_only,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Malignant,2021,6.758,2506,40000000,34891791,619778,malignant,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
Mamma Mia! Here We Go Again,2018,7.09,3496,75000000,395607854,458423,mamma mia! here we go again,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
Manchester by the Sea,2016,7.548,6188,9000000,79000000,334541,manchester by the sea,0,both,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Mank,2020,6.684,1712,25000000,122252,614560,mank,0,both,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1
Marriage Story,2019,7.732,7211,18000000,333686,492188,marriage story,0,both,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Mary Poppins Returns,2018,6.509,3399,130000000,348807090,400650,mary poppins returns,0,left_only,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
MaXXXine,2024,6.321,1290,10000000,22057161,1023922,maxxxine,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Maze Runner: The Death Cure,2018,7.093,8163,62000000,288175335,336843,maze runner: the death cure,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
Maze Runner: The Scorch Trials,2015,6.733,10768,61000000,312296056,294254,maze runner: the scorch trials,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
Me and Earl and the Dying Girl,2015,7.532,2676,0,0,308369,me and earl and the dying girl,0,left_only,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Me Before You,2016,7.925,12884,20000000,207945075,296096,me before you,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Mechanic: Resurrection,2016,6.03,3524,40000000,125729635,278924,mechanic: resurrection,0,left_only,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
